20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
185.5,66.2,76.9,76.6,27.9
95.2,62.8,80.3,78.7,33.6
83.2,96.3,82.5,75.8,56.2
79.5,99.8,66.3,71.5,25.4
145.2,114.7,85.8,68.7,27.2
36.3,88.4,64.0,60.5,52.0
234.6,59.1,87.8,72.9,52.5
87.9,77.4,68.4,81.0,26.9
158.1,73.4,78.4,62.3,48.7
107.2,89.3,64.3,48.6,34.3
95.0,115.2,65.4,52.1,32.4
79.5,136.1,77.3,54.8,21.5
69.3,86.6,69.2,56.7,44.0
136.1,137.7,47.5,65.7,27.8
116.2,77.1,57.8,73.6,30.0
131.3,95.2,118.4,81.9,45.4
165.3,51.3,101.6,58.3,40.2
78.2,70.4,98.9,48.7,72.5
173.1,77.8,74.0,57.0,33.5
95.5,121.3,58.8,42.6,31.7
93.9,98.8,59.1,52.4,46.1
150.1,97.9,69.6,45.1,57.4
89.0,73.8,62.0,49.9,59.7
184.9,94.4,64.8,54.7,35.0
145.8,74.9,112.4,49.1,59.6
145.6,112.8,27.9,42.4,31.9
88.7,82.7,74.3,58.0,35.6
205.3,30.4,91.6,64.8,22.0
127.7,85.3,99.2,51.0,46.9
70.1,54.2,88.3,75.2,42.4
104.4,62.7,82.8,60.3,70.1
156.4,97.0,58.3,61.7,57.5
152.8,78.0,75.9,44.6,62.0
120.5,122.7,55.6,72.5,49.4
111.5,48.4,85.1,64.4,51.9
122.7,81.1,63.9,71.5,46.8
53.4,88.1,98.6,41.9,49.6
82.6,67.4,68.2,69.1,42.7
125.2,77.4,115.5,43.0,62.3
219.2,92.4,93.6,44.5,50.6
147.9,118.4,92.0,88.0,34.9
97.6,65.1,61.0,49.9,40.8
132.7,90.2,72.0,68.3,55.7
63.3,106.4,50.7,45.1,50.4
118.1,90.2,99.8,48.3,25.2
85.6,69.8,101.8,46.4,69.8
97.6,77.6,63.2,58.1,51.8
66.6,98.2,43.1,55.4,41.1
92.9,99.6,87.5,45.5,40.0
101.9,112.3,68.5,42.9,30.2
90.7,96.1,118.8,53.1,39.2
68.5,95.2,36.3,67.1,40.9
164.2,74.8,52.1,49.3,43.4
66.3,78.1,70.2,64.1,46.4
66.9,65.5,59.4,53.8,50.1
84.2,72.5,56.5,48.1,41.2
86.5,158.0,104.1,59.4,36.1
164.5,92.7,45.1,58.0,39.5
122.1,97.2,58.9,30.2,59.9
136.0,127.0,54.1,57.6,28.6
189.3,90.6,62.2,120.8,42.8
108.7,91.8,123.3,54.2,52.8
27.9,122.5,80.6,24.7,59.6
89.5,74.0,76.1,63.8,51.8
109.1,133.6,83.1,67.1,62.5
117.6,113.6,74.8,59.0,51.9
146.0,95.8,69.6,46.9,54.0
129.5,89.4,67.2,68.5,52.0
90.2,83.6,65.3,63.8,51.9
171.4,116.4,93.2,58.9,43.0
73.0,123.9,85.5,45.5,70.3
94.5,152.5,68.2,44.7,91.9
78.5,117.7,61.4,68.9,75.6
130.6,91.0,71.8,65.4,41.9
63.6,101.2,83.7,43.0,55.0
74.2,124.2,55.2,52.4,31.8
124.0,93.2,73.8,42.2,41.9
106.3,79.3,64.8,60.8,42.9
86.6,140.4,76.0,60.4,42.7
108.5,80.2,71.0,77.4,45.2
135.9,56.9,97.2,45.1,63.1
107.2,80.9,83.9,79.6,54.1
151.5,105.9,70.7,55.7,32.6
121.9,138.7,54.0,46.6,52.4
236.1,62.8,65.0,101.4,46.3
135.2,99.1,76.8,75.9,43.8
149.3,109.0,66.0,102.8,36.0
144.5,70.5,70.0,40.5,31.3
69.6,77.1,77.7,53.9,55.7
128.0,121.6,58.7,76.4,79.2
165.2,67.6,110.4,53.6,56.6
75.9,79.4,74.4,40.9,48.0
121.8,74.2,62.3,55.0,37.6
180.6,72.5,87.1,90.1,19.5
62.6,86.9,103.2,67.4,47.7
74.5,86.6,57.4,50.9,58.7
89.6,98.4,61.4,61.3,51.2
111.0,47.5,66.9,70.4,32.8
72.4,65.2,78.6,60.8,37.9
84.3,120.0,59.8,53.2,38.5
99.0,102.7,100.1,93.4,58.7
173.7,103.4,84.2,43.5,61.3
101.5,101.9,51.8,50.7,61.3
126.0,62.1,85.0,45.3,31.4
94.1,79.6,65.8,38.7,61.4
115.1,66.7,68.9,42.7,50.3
134.7,89.0,71.8,47.2,42.3
70.3,130.7,60.1,41.8,51.3
125.5,95.1,102.0,74.4,69.7
72.8,66.2,97.8,103.7,59.3
139.7,113.2,72.5,62.9,46.0
126.5,75.9,92.4,47.4,39.1
93.6,90.5,70.2,70.2,50.8
85.5,105.0,77.5,84.2,32.3
101.0,77.0,79.7,55.4,70.3
143.7,82.1,92.3,63.0,47.7
110.1,114.9,62.8,51.3,68.3
130.9,149.8,74.0,47.5,44.9
99.6,151.6,52.5,57.2,63.0
104.2,66.9,78.5,51.0,44.4
183.9,73.8,41.2,81.3,48.7
118.8,175.0,55.4,67.8,44.2
103.3,177.5,82.9,49.9,46.1
103.3,69.0,59.6,55.4,43.2
92.9,74.3,70.1,61.1,66.4
201.9,59.6,65.8,62.9,58.7
186.4,122.3,62.3,42.1,70.3
100.1,85.3,80.5,68.2,49.0
142.2,90.9,48.1,42.9,23.5
97.8,104.9,73.3,64.7,30.1
92.3,116.6,55.0,64.9,40.8
163.7,118.6,82.0,58.7,48.0
115.5,64.2,48.1,42.2,58.3
61.7,90.9,75.8,75.7,38.8
127.2,75.9,56.6,52.2,44.2
83.2,83.7,63.2,65.7,46.0
174.6,105.3,57.3,69.8,29.4
72.0,110.5,70.6,62.1,100.8
171.3,83.5,69.0,65.0,41.2
108.5,71.4,102.4,50.9,40.0
196.5,82.8,81.7,71.2,48.7
117.4,129.2,83.4,65.5,47.4
105.1,74.5,59.1,54.9,65.4
167.5,137.0,88.8,49.0,49.4
106.6,128.1,59.1,69.0,64.3
135.2,76.2,73.3,60.5,49.0
77.8,37.0,74.8,54.7,77.5
31.1,82.9,60.0,72.4,46.4
138.5,85.2,95.7,66.1,53.8
83.8,91.6,89.2,66.1,48.8
102.9,64.4,72.3,66.7,36.4
116.4,79.8,60.0,54.6,53.1
167.3,57.8,81.6,74.5,72.3
150.7,77.5,91.9,55.9,41.2
137.3,79.1,74.2,40.1,35.4
120.9,67.5,53.3,46.1,64.0
109.4,100.5,55.9,70.1,49.6
128.7,53.9,84.5,68.6,40.6
91.4,97.1,76.5,44.9,37.5
45.7,76.9,59.0,61.2,43.9
171.6,82.1,69.1,87.7,47.4
75.0,109.5,81.4,53.1,82.1
113.3,103.9,58.0,72.6,47.8
111.9,66.5,61.9,46.1,41.9
162.0,116.1,60.5,42.8,41.5
161.3,129.2,84.0,76.0,65.5
88.6,58.0,106.9,98.0,49.9
113.2,72.0,76.0,40.9,23.5
141.0,53.7,95.9,60.4,74.9
165.0,88.8,66.8,78.7,38.8
99.1,79.2,129.3,85.2,84.1
63.3,84.6,80.0,69.3,41.7
101.2,132.7,57.6,65.9,48.1
89.3,55.6,87.0,53.6,54.2
98.6,106.3,53.1,58.7,42.0
102.1,129.7,95.1,40.0,68.7
196.0,90.1,49.3,73.4,51.7
71.1,77.5,92.4,63.5,55.0
103.2,117.7,65.6,56.2,72.3
103.7,114.6,61.2,57.6,37.1
128.1,128.8,48.5,59.0,47.3
58.6,137.7,57.2,37.2,32.3
105.5,110.1,70.8,41.4,55.2
179.6,88.5,72.1,60.5,47.8
85.9,107.0,77.7,90.1,31.2
157.2,77.0,73.3,62.3,32.5
91.7,66.3,72.7,45.3,59.5
113.1,68.0,64.0,44.9,43.6
97.4,81.6,79.8,77.1,59.2
58.8,113.6,50.0,66.1,58.4
147.6,119.4,82.3,34.7,45.7
91.7,112.4,64.5,44.0,48.1
108.9,81.6,119.7,61.5,49.9
132.9,69.9,55.6,65.1,35.3
225.9,118.5,71.6,64.6,38.3
109.0,126.7,89.7,58.6,60.7
176.8,104.3,62.5,19.8,54.4
139.3,97.6,85.8,58.5,49.7
103.6,63.9,66.7,62.1,66.0
96.1,58.3,51.9,66.1,27.5
152.6,153.0,75.9,83.7,53.9
143.5,70.9,51.9,68.3,56.4
94.7,191.8,73.6,78.1,56.3
107.3,87.4,65.4,44.4,45.6
293.8,120.7,62.2,49.4,51.6
86.9,79.4,82.1,92.2,68.3
123.6,95.8,75.6,61.3,61.7
96.7,93.2,63.8,47.1,33.2
105.2,99.0,74.4,54.3,37.6
122.2,68.9,88.4,52.2,48.5
76.4,57.5,44.1,62.1,49.3
125.4,53.6,57.9,59.6,43.4
102.7,160.2,57.0,62.6,59.4
103.2,54.5,76.6,79.2,41.0
94.5,68.4,55.5,65.3,64.4
115.7,127.4,39.9,56.2,56.8
85.9,77.0,75.9,77.7,43.0
187.6,79.2,90.9,55.3,40.3
69.1,74.7,92.7,72.1,19.3
201.9,93.7,67.2,57.4,52.0
153.7,86.3,102.9,51.9,50.3
82.7,81.4,71.2,47.4,40.5
72.5,110.2,64.6,60.5,28.0
113.6,73.6,66.0,64.5,45.4
91.9,122.4,75.6,53.5,93.9
134.4,73.7,59.3,50.4,49.9
83.8,66.0,35.4,42.5,53.4
154.9,74.7,94.3,61.4,58.7
100.4,88.7,67.7,62.9,42.9
79.6,94.9,49.1,74.4,48.3
159.0,78.8,88.4,64.0,46.1
131.1,76.1,80.8,73.8,49.0
64.4,65.9,86.0,72.8,59.0
27.9,97.2,78.5,45.8,48.1
84.6,61.0,79.9,70.6,47.5
185.8,105.7,50.3,86.4,63.8
117.6,58.0,55.0,83.8,53.0
148.6,99.0,47.3,50.8,44.8
109.3,91.1,76.6,65.5,34.1
131.0,94.9,102.7,75.8,47.8
128.3,93.8,60.1,64.1,52.8
85.5,110.5,81.2,47.3,42.6
106.6,68.6,65.0,48.2,33.8
110.7,114.9,72.9,86.2,80.4
191.7,84.5,47.0,60.6,69.1
53.2,110.5,92.9,36.8,59.2
114.5,71.2,50.7,54.8,46.9
153.7,72.5,94.0,37.2,92.8
81.9,84.0,63.1,37.0,50.1
96.3,70.4,72.0,43.3,18.1
78.5,66.5,77.9,77.4,24.6
158.1,95.9,41.3,91.3,70.4
29.5,129.5,68.1,103.3,40.2
125.4,118.9,63.5,54.5,34.2
105.0,68.5,64.3,66.8,49.2
98.3,95.0,62.1,52.4,41.9
67.6,65.5,70.3,53.6,103.0
138.8,106.6,62.8,51.7,43.9
133.8,76.3,74.1,21.6,43.5
104.9,73.5,61.5,51.3,60.6
84.7,61.5,93.2,66.9,27.7
61.0,106.3,44.3,64.1,49.1
59.6,41.3,83.5,71.7,32.5
120.5,117.8,88.8,85.6,36.9
193.1,128.5,100.0,88.4,44.1
104.6,91.7,66.6,52.2,58.3
176.2,71.3,69.8,52.2,63.2
89.2,96.5,63.6,59.7,51.9
155.8,57.8,63.2,58.2,34.5
73.4,70.5,69.2,67.9,54.9
155.0,92.1,65.0,73.4,48.1
82.8,79.4,43.6,62.2,59.2
90.1,114.6,66.8,67.8,56.1
116.6,75.4,69.4,88.4,50.4
126.7,95.1,69.0,52.3,51.5
69.6,93.1,40.3,49.7,79.9
99.8,62.8,100.8,57.0,43.5
132.3,140.2,57.1,43.1,45.3
132.2,70.9,98.1,47.4,45.4
84.0,69.9,99.2,44.8,57.5
90.0,61.4,74.7,57.0,39.7
82.2,123.2,83.2,49.3,71.0
90.5,83.9,70.0,42.7,38.5
95.8,101.5,45.9,55.7,48.2
91.4,107.1,53.5,55.3,37.9
140.6,82.7,71.6,63.6,45.0
98.8,53.4,54.4,62.0,41.7
56.5,81.8,55.1,104.9,40.1
136.4,68.5,65.6,48.7,49.0
199.7,93.9,62.7,67.2,75.2
96.8,98.6,78.6,62.5,47.9
189.2,59.9,74.8,70.6,52.3
104.4,99.0,94.7,46.3,55.4
87.5,80.8,83.6,64.4,35.0
139.7,74.6,64.0,49.1,63.2
165.6,93.2,64.7,47.1,28.1
103.5,100.2,82.3,52.4,61.5
148.1,70.6,112.8,72.1,58.6
192.1,71.6,72.1,80.9,25.1
103.7,112.6,75.2,67.6,78.8
112.3,97.5,49.7,68.6,70.5
88.7,75.3,68.1,52.6,40.3
91.8,117.5,51.7,53.0,53.7
99.4,88.1,63.2,39.7,54.5
96.1,92.0,73.3,43.6,33.3
150.5,76.7,99.8,57.0,58.0
113.7,60.8,93.1,73.7,51.2
114.5,91.6,123.1,105.6,40.7
92.4,107.7,68.3,59.2,66.1
171.5,90.7,85.8,38.3,56.7
91.0,90.3,42.3,60.9,43.4
127.6,95.0,60.2,48.6,53.5
161.2,106.9,52.4,60.1,36.2
186.1,68.3,83.4,53.3,45.9
117.2,109.6,74.0,67.7,24.6
100.9,109.7,103.4,66.5,62.3
118.5,141.2,66.9,64.3,38.3
132.4,89.5,60.9,42.2,56.6
128.5,145.3,55.8,62.1,42.3
94.7,75.6,86.8,48.8,53.9
75.5,92.5,52.1,72.6,35.3
132.4,70.3,73.6,58.0,73.6
96.1,86.8,60.1,51.2,27.4
95.4,82.4,65.0,38.7,59.0
102.1,59.7,58.1,71.3,42.7
93.2,79.9,55.8,66.5,44.9
206.0,82.6,112.1,68.8,53.4
190.2,81.7,28.7,28.9,62.9
133.4,86.9,70.1,53.4,44.8
176.0,110.9,64.8,77.4,38.4
91.2,121.8,64.8,40.4,49.1
117.7,143.2,59.0,81.9,20.0
134.9,80.8,84.8,57.2,36.0
129.5,87.5,61.0,60.8,34.1
148.1,99.3,76.2,55.0,30.9
99.0,82.2,54.0,56.7,52.1
68.3,81.2,47.7,50.3,53.3
84.7,82.3,57.2,115.3,40.6
100.6,103.3,59.7,45.3,22.8
136.5,84.2,72.8,34.5,34.6
96.1,61.6,66.7,37.9,51.7
85.2,98.7,61.6,58.7,58.8
108.5,109.6,90.4,78.4,26.4
73.7,82.8,81.3,65.5,42.6
165.7,79.6,78.6,69.9,34.1
76.0,57.5,46.0,53.1,57.1
75.5,102.1,62.0,44.3,39.3
79.5,99.4,55.8,69.3,67.6
98.8,78.3,63.1,79.6,43.9
118.2,72.4,101.8,61.3,59.1
98.6,72.2,55.1,68.6,41.8
66.1,69.0,62.3,41.3,50.5
135.0,83.2,55.5,54.0,45.7
99.3,87.7,74.8,46.9,48.7
90.1,112.8,62.3,61.7,35.3
82.7,60.8,53.7,35.7,37.7
94.0,91.3,75.3,42.7,62.2
93.5,110.6,67.9,49.1,72.3
141.9,99.5,65.2,51.8,46.8
104.6,79.0,76.2,35.1,52.3
93.5,130.3,63.4,63.4,39.9
141.4,65.4,52.3,90.5,36.5
96.7,92.1,64.9,87.4,34.1
68.7,127.4,92.7,40.8,15.1
87.4,74.7,60.0,75.7,47.9
146.3,74.2,62.4,71.4,61.3
89.8,62.6,51.8,65.1,43.5
121.5,59.7,77.0,52.6,37.6
102.3,89.6,90.9,53.4,84.1
73.3,141.9,80.9,24.8,60.8
100.2,104.7,68.9,70.8,34.5
83.6,49.5,67.4,54.8,42.0
188.8,81.1,81.2,52.2,38.4
83.8,118.7,68.4,95.6,35.1
84.1,99.2,64.3,62.0,75.0
113.1,91.7,61.4,76.1,51.8
82.0,77.7,78.7,63.6,57.8
95.0,157.1,68.3,64.3,36.8
121.5,101.8,78.5,104.8,21.2
83.7,55.2,48.3,70.2,46.2
170.3,164.5,70.4,43.0,47.1
97.2,93.8,82.2,43.9,50.4
98.9,115.0,78.2,70.0,68.5
105.8,36.4,104.5,61.7,35.0
118.8,74.7,70.6,49.5,37.0
94.9,109.1,95.1,80.4,51.0
118.1,84.5,59.7,52.9,41.4
95.1,98.0,75.4,92.9,88.1
128.6,131.7,44.4,68.2,37.2
104.4,153.9,83.6,74.0,36.8
131.4,94.3,62.8,65.3,42.1
190.8,107.7,58.5,73.0,48.7
140.4,78.2,77.3,93.9,50.1
130.3,78.4,58.0,42.7,59.2
119.2,106.5,78.2,64.3,42.8
86.5,64.3,65.6,56.0,56.1
221.7,121.6,67.1,46.5,47.5
68.6,90.5,116.3,39.4,59.6
104.5,144.7,92.8,29.0,54.6
84.7,87.7,73.9,76.8,39.1
107.5,80.7,63.8,52.7,81.0
93.5,67.8,88.2,51.9,43.5
110.8,125.4,106.5,41.0,56.1
144.9,115.3,76.0,50.2,42.7
95.6,76.8,98.2,108.8,64.3
99.1,30.8,61.0,54.4,42.9
99.6,54.6,91.7,50.5,62.2
187.8,123.6,56.0,45.1,35.3
129.1,95.4,96.2,54.2,33.7
114.9,95.8,73.9,61.5,43.9
132.2,95.3,57.2,55.6,42.8
158.5,86.0,90.8,43.2,22.7
114.8,131.3,57.5,64.2,48.4
83.7,136.7,55.1,67.3,48.5
130.2,82.8,106.9,57.8,54.4
92.1,37.5,89.7,71.8,46.9
71.7,100.6,26.1,56.9,74.8
131.9,96.3,63.9,61.4,48.2
163.0,57.3,58.2,41.9,60.7
104.7,85.1,78.4,51.7,49.2
82.5,63.8,50.2,66.4,54.5
129.2,109.6,90.6,77.7,54.0
156.0,22.7,68.1,53.6,49.9
155.6,93.2,59.4,72.9,44.5
67.8,62.8,90.2,57.5,23.3
96.9,85.6,73.3,66.7,35.7
80.5,130.0,63.5,71.8,59.7
79.2,77.1,83.4,57.7,51.2
116.6,145.5,66.0,31.3,61.8
130.1,97.4,57.1,68.7,40.5
83.0,99.4,60.0,73.8,51.7
149.7,119.2,51.1,43.5,33.9
107.5,81.6,93.6,54.5,64.9
70.1,146.4,55.1,20.2,47.4
106.2,134.9,56.4,80.6,51.3
77.3,116.4,60.6,58.8,51.2
73.9,65.3,80.2,37.6,44.8
81.9,73.8,60.3,69.3,44.3
118.2,66.5,87.1,36.7,27.3
92.7,115.8,59.7,62.3,58.3
109.2,61.9,80.1,39.0,56.6
114.8,104.8,81.3,63.5,74.1
66.5,62.3,82.3,67.2,43.0
99.9,70.9,72.2,50.7,29.1
103.2,168.7,107.6,72.1,46.2
22.0,103.9,88.8,22.5,34.1
134.1,66.8,52.7,40.0,41.0
108.7,80.1,65.1,68.9,38.8
66.0,68.3,144.4,52.6,55.0
90.0,87.3,60.7,63.2,37.3
61.8,107.2,47.9,96.3,24.0
93.5,111.8,86.6,57.0,68.7
118.4,51.1,50.4,52.0,55.7
45.6,173.6,104.9,54.2,65.3
109.4,72.8,61.4,89.3,25.3
96.2,63.7,63.7,59.0,67.1
75.6,153.2,83.4,26.0,36.9
97.5,88.9,103.4,57.2,41.9
84.6,71.7,61.1,58.7,65.3
104.8,95.6,86.4,72.9,40.6
99.7,112.1,73.6,64.5,37.3
83.3,75.6,60.5,53.0,43.1
93.6,69.0,75.2,57.6,65.5
113.1,82.6,68.4,60.9,39.5
96.7,87.7,71.5,62.0,29.0
64.2,87.7,93.6,57.2,41.6
157.3,64.4,59.2,46.8,54.6
157.5,78.6,76.5,49.0,94.3
14.8,67.2,48.5,56.4,47.1
72.3,108.6,72.0,41.9,26.9
70.9,90.0,88.3,48.8,48.8
133.3,80.9,86.7,63.3,23.5
58.8,67.9,55.5,39.6,74.2
98.9,102.3,61.3,51.1,36.5
49.6,66.0,71.5,72.8,48.1
82.3,66.2,84.1,65.5,43.8
74.1,95.9,92.3,60.4,41.0
156.7,121.8,70.6,42.1,24.1
105.5,113.0,50.8,45.7,66.6
152.4,98.3,49.6,45.9,48.5
72.3,70.1,73.2,40.3,54.1
105.8,79.6,75.1,72.8,44.8
173.0,103.1,59.2,43.3,46.2
18.4,65.1,93.3,73.1,49.3
118.1,128.5,77.1,72.3,78.8
131.7,84.8,47.9,70.7,50.7
107.9,97.2,54.8,57.7,64.1
156.7,64.4,53.7,54.4,39.3
79.8,113.3,78.2,65.3,36.0
99.5,58.7,77.4,56.3,53.2
72.9,75.0,87.1,64.3,46.7
110.5,91.1,77.2,82.5,50.9
128.9,86.0,71.1,64.1,41.4
,94.5,70.9,89.2,35.7
,74.4,63.5,44.7,40.6
,97.7,55.2,47.2,48.8
,94.9,78.1,72.1,30.8
,73.1,47.1,61.6,57.2
,113.8,47.3,68.0,29.2
,88.1,58.3,29.7,45.9
,86.9,91.1,60.4,27.4
,82.1,60.8,62.1,46.0
,110.4,51.2,46.6,21.9
,91.5,71.5,41.8,49.8
,83.3,18.4,50.2,61.2
,120.3,58.1,98.9,57.0
,92.1,63.7,69.5,30.3
,115.0,72.3,51.7,36.2
,63.2,60.9,50.4,45.7
,68.8,51.7,60.7,69.0
,99.7,65.5,50.3,61.1
,73.6,67.7,49.2,53.6
,88.2,52.3,64.5,50.7
,101.4,66.0,87.8,52.9
,94.6,98.0,34.5,45.4
,93.8,89.5,41.3,50.9
,62.6,64.3,36.4,60.9
,102.2,92.0,60.5,57.4
,78.7,128.6,48.0,54.9
,58.2,50.8,59.0,49.6
,55.0,57.9,41.3,56.5
,64.3,69.1,55.9,37.6
,95.3,71.7,59.7,48.1
,123.4,95.8,41.5,44.6
,105.6,90.9,55.6,33.5
,85.2,83.3,57.2,33.9
,155.8,68.3,54.7,36.4
,93.7,55.3,84.1,39.3
,115.4,74.2,51.8,41.5
,118.9,76.3,57.7,43.2
,102.4,66.1,134.6,49.3
,113.6,70.8,59.0,72.4
,75.6,51.3,95.7,33.6
,84.1,72.5,49.8,46.0
,126.5,66.2,48.6,57.4
,83.0,55.1,88.8,51.6
,132.0,53.0,62.9,55.3
,109.4,79.9,44.5,33.2
,54.9,77.2,61.7,52.5
,116.0,46.3,49.6,47.3
,90.7,64.4,63.7,63.6
,73.3,62.4,39.3,42.0
,74.2,58.8,51.8,37.3
,105.3,78.4,76.2,50.6
,103.5,82.6,57.4,51.6
,114.8,75.6,39.9,38.6
,90.9,61.7,51.0,23.3
,78.5,54.2,50.6,60.3
,84.1,77.0,42.7,77.5
,122.2,65.0,52.2,33.5
,88.5,88.8,53.2,52.4
,68.9,88.8,94.8,65.3
,109.7,45.0,45.7,50.7
,111.7,101.4,49.1,48.2
,87.7,64.4,60.9,43.6
,70.2,44.2,38.5,50.3
,73.1,87.1,42.8,55.3
,95.2,88.0,64.1,62.7
,81.6,56.7,54.9,44.3
,70.3,91.7,67.9,50.2
,112.4,55.1,70.6,38.2
,94.5,95.0,57.5,37.3
,69.7,69.3,36.5,63.1
,111.9,101.5,74.3,69.0
,90.9,44.4,46.4,40.1
,93.6,76.1,52.6,49.1
,104.5,61.0,41.4,54.2
,116.6,67.4,97.5,32.5
,90.4,83.8,56.4,25.4
,120.1,73.2,69.2,62.7
,123.6,73.1,53.0,45.9
,78.4,90.8,67.7,44.0
,86.7,78.2,63.2,23.5
,90.0,59.7,27.7,48.9
,79.7,70.6,34.3,57.3
,62.5,108.2,74.0,47.7
,110.6,83.6,102.8,43.2
,74.8,77.5,79.3,25.1
,85.0,67.9,45.6,25.3
,149.4,67.4,55.4,71.5
,136.7,48.4,49.0,41.4
,108.2,73.5,34.6,71.7
,70.3,82.7,49.1,53.3
,109.7,82.2,42.5,28.8
,88.9,78.7,46.9,39.0
,57.9,68.1,68.9,60.0
,98.9,46.0,45.5,55.6
,94.0,62.3,50.2,49.9
,75.7,88.2,49.1,59.9
,136.3,84.0,92.9,82.1
,81.9,60.9,52.7,51.5
,92.9,61.3,94.7,29.6
,89.2,56.2,58.9,78.6
,91.0,60.8,58.1,54.2
,101.1,122.4,39.3,53.2
,85.6,55.2,54.9,36.9
,88.6,71.1,39.4,35.6
,80.9,117.0,74.7,34.5
,115.8,57.7,49.2,43.3
,89.1,105.9,73.2,61.2
,128.0,64.2,62.6,40.8
,82.5,66.4,77.7,53.0
,50.1,66.7,50.7,43.2
,53.9,69.4,48.6,33.4
,166.1,94.9,45.9,58.0
,105.3,69.7,42.8,54.0
,103.8,68.3,56.8,47.8
,71.8,55.6,41.6,47.0
,102.9,56.1,50.2,42.4
,107.4,82.4,84.8,34.4
,80.5,90.4,49.6,45.7
,65.6,75.8,51.9,43.5
,127.7,47.5,58.8,33.8
,113.4,61.1,49.6,48.1
,109.7,67.7,60.2,68.1
,77.4,77.1,56.8,52.3
,71.8,85.5,43.2,26.2
,78.0,83.5,44.4,40.1
,96.9,107.6,54.7,39.8
,69.8,56.5,70.5,39.8
,72.7,81.2,47.6,52.5
,80.8,74.9,56.3,51.4
,76.0,61.0,39.5,40.5
,87.5,72.1,43.3,37.0
,89.9,84.5,39.4,50.9
,122.9,83.2,74.7,60.0
,100.9,77.8,69.5,20.7
,115.9,88.7,80.6,75.4
,58.9,93.7,60.0,24.1
,88.6,78.1,75.1,21.3
,90.8,60.6,66.3,52.9
,124.6,99.3,29.8,91.0
,50.5,62.6,48.6,50.7
,84.8,44.7,46.5,39.6
,116.5,69.1,65.8,49.1
,61.9,83.6,71.2,47.1
,98.6,73.6,51.7,58.6
,78.8,100.1,73.7,91.2
,144.0,70.9,65.3,40.7
,110.3,77.6,57.2,49.0
,89.4,46.3,47.1,40.2
,95.4,79.7,62.5,51.3
,172.3,103.3,58.8,33.0
,73.1,56.8,55.7,59.0
,82.7,59.5,101.7,42.9
,75.7,57.0,60.6,42.9
,75.4,62.9,72.9,58.3
,102.8,82.4,76.8,34.4
,60.1,68.4,40.9,52.7
,77.1,78.4,49.8,51.9
,105.8,62.5,54.3,51.4
,86.2,71.8,53.0,48.1
,92.9,53.3,57.1,57.3
,83.5,73.0,45.4,48.2
,112.3,98.4,56.1,49.3
,104.9,86.7,96.8,51.7
,102.9,86.5,41.4,59.2
,99.5,50.6,43.4,73.2
,102.3,55.0,44.4,34.0
,118.4,75.5,57.8,49.8
,80.0,46.3,45.6,33.3
,72.8,91.8,62.3,29.3
,76.6,56.9,55.2,67.3
,86.1,75.7,67.3,54.5
,110.2,117.6,62.2,57.0
,73.2,64.3,51.1,69.8
,94.0,80.6,74.0,50.3
,63.6,51.1,57.0,61.0
,86.5,76.4,57.0,52.0
,72.4,80.0,53.2,45.8
,92.2,84.5,69.7,37.5
,131.3,85.3,48.0,49.4
,95.1,118.3,41.3,37.6
,110.0,62.4,49.0,58.1
,101.8,78.3,52.0,24.2
,91.9,55.1,81.2,26.0
,100.4,69.3,66.1,46.8
,64.5,66.8,66.2,35.3
,101.9,68.0,50.7,53.1
,109.7,63.1,59.6,55.6
,65.6,80.7,66.9,68.4
,91.5,77.2,87.0,53.4
,83.0,71.5,60.2,29.1
,73.2,63.7,44.4,41.8
,101.3,59.7,79.2,64.2
,89.8,52.5,59.1,29.9
,97.6,57.7,68.3,67.9
,91.8,72.2,63.8,60.7
,104.5,74.0,56.7,49.7
,93.6,62.3,81.9,73.0
,57.6,59.7,68.4,54.5
,77.4,86.7,55.7,47.9
,91.4,53.9,85.6,59.1
,113.9,60.0,36.1,60.5
,117.1,72.9,62.9,44.9
,59.7,70.9,72.1,53.4
,113.8,58.0,54.4,35.6
,90.9,43.8,40.5,46.7
,63.2,54.3,62.9,50.9
,76.8,62.8,38.9,47.9
,94.6,93.8,86.6,56.0
,102.8,110.1,50.6,37.0
,81.5,74.0,54.0,63.5
,56.8,63.9,68.4,41.1
,94.9,58.9,75.3,57.6
,80.2,65.3,74.4,38.0
,74.3,77.7,46.2,52.4
,53.3,69.0,47.6,72.2
,93.4,79.0,27.4,35.6
,90.5,71.4,65.2,53.1
,98.6,83.8,81.8,72.9
,83.4,59.6,47.9,45.1
,77.9,55.1,62.3,79.3
,62.8,92.8,42.2,39.7
,100.6,45.4,51.2,40.8
,103.8,62.5,56.3,61.7
,88.5,67.7,75.0,54.1
,61.4,66.5,62.6,13.1
,72.0,92.3,72.0,30.2
,139.1,113.3,43.4,30.9
,77.0,87.2,78.2,39.3
,82.8,75.0,60.6,49.4
,60.4,52.3,67.6,47.6
,101.9,86.4,40.6,84.1
,90.2,56.2,72.2,43.9
,107.7,101.7,72.9,53.9
,100.3,48.6,60.9,65.1
,179.0,69.9,51.7,72.3
,87.5,96.3,45.4,37.3
,92.0,87.5,57.5,65.4
,81.5,69.8,40.5,30.9
,99.2,71.3,80.2,36.6
,70.2,72.4,66.0,58.3
,53.1,54.4,72.2,58.9
