20 Hz,35 Hz,50 Hz,70 Hz,95 Hz
,78.1,84.3,48.6,15.8
,89.4,72.0,60.3,15.3
,96.4,63.0,65.6,15.4
,89.1,89.0,35.7,17.5
,66.5,66.1,51.9,25.3
,114.0,68.9,48.1,17.9
,72.2,72.8,51.7,27.1
,69.2,72.0,47.6,17.0
,99.8,73.7,83.8,22.1
,71.5,88.4,77.1,15.1
,126.1,80.5,52.2,36.7
,60.9,76.2,51.9,33.8
,52.6,63.2,65.9,25.6
,48.4,79.9,86.7,15.8
,99.8,60.2,50.0,32.0
,108.9,70.7,78.6,33.3
,77.0,74.4,63.0,30.4
,31.4,79.7,56.8,43.6
,74.9,67.7,81.7,39.0
,114.0,98.3,52.6,26.4
,76.9,55.8,39.7,14.3
,66.1,85.1,64.2,23.2
,78.6,66.2,62.8,39.8
,75.2,83.9,70.1,13.6
,58.1,81.7,76.1,36.4
,92.6,67.3,46.4,18.5
,77.4,88.9,38.0,21.4
,81.5,72.5,34.4,19.8
,94.2,87.9,59.7,27.1
,81.1,69.2,77.3,28.6
,98.9,67.8,79.1,37.2
,98.0,53.6,38.2,24.5
,97.4,53.5,64.9,20.2
,136.4,55.2,60.0,15.8
,116.0,54.0,50.9,12.4
,112.6,65.1,43.0,25.2
,118.7,91.2,60.1,17.7
,53.5,80.9,73.8,18.1
,86.4,87.5,52.6,27.3
,84.0,60.8,63.1,16.9
,123.5,61.5,57.7,35.6
,111.6,66.3,77.2,30.6
,91.5,58.1,47.9,28.6
,99.9,68.0,56.6,18.7
,126.0,53.2,66.4,21.9
,21.2,77.3,47.0,19.5
,97.3,98.6,35.8,40.8
,72.1,84.2,65.0,38.0
,25.8,59.5,42.2,62.1
,88.6,68.5,64.6,29.7
,82.1,51.3,52.9,23.9
,47.9,88.0,37.2,29.1
,67.3,48.9,75.7,29.6
,120.9,39.9,67.4,27.0
,136.6,19.5,52.2,27.0
,92.8,105.3,63.5,35.4
,87.8,81.2,58.7,13.9
,86.1,54.1,52.2,20.7
,88.3,67.7,49.9,49.5
,120.1,78.9,40.5,21.3
,78.3,117.9,59.7,12.4
,77.0,65.4,55.0,18.7
,52.1,54.2,63.6,23.6
,76.3,50.7,42.8,31.4
,67.6,39.1,44.3,16.1
,88.4,59.1,62.6,61.5
,109.2,72.8,56.9,20.0
,89.8,56.5,26.3,25.2
,98.0,81.1,86.5,14.9
,77.7,51.5,59.1,13.6
,74.0,83.1,32.4,19.4
,74.9,65.9,60.6,22.9
,65.6,82.8,87.0,17.4
,84.2,52.7,50.0,14.0
,75.0,80.2,48.1,30.3
,75.8,79.8,44.1,16.8
,47.8,64.7,68.0,22.5
,69.7,86.5,48.0,12.3
,79.8,63.1,69.9,29.9
,28.1,76.7,34.4,13.9
,71.4,59.7,58.0,17.7
,73.3,92.5,85.8,16.9
,141.7,73.3,31.1,16.0
,71.3,83.2,60.1,17.7
,77.9,52.1,48.3,32.4
,77.3,65.5,62.6,45.8
,74.6,74.2,60.6,38.9
,25.8,53.8,30.1,22.3
,77.2,54.9,60.1,39.9
,77.2,72.3,54.3,26.6
,73.4,36.4,49.6,13.2
,100.3,92.3,45.2,16.0
,82.4,63.2,58.0,27.1
,52.2,70.3,58.7,20.6
,75.6,102.6,53.3,33.5
,73.3,54.4,43.7,13.2
,88.0,47.0,56.2,32.5
,75.0,53.7,45.9,21.1
,85.7,45.7,55.7,19.3
,90.8,84.1,55.0,12.9
,89.2,75.0,59.8,23.8
,63.1,66.3,50.8,13.5
,130.3,71.7,76.6,13.6
,68.8,89.7,87.6,52.5
,93.8,70.2,68.2,26.6
,95.3,127.2,45.9,20.8
,124.3,65.1,51.7,17.8
,72.6,60.6,27.9,13.2
,75.0,51.3,47.5,17.6
,61.1,70.8,61.6,16.7
,123.8,84.7,65.3,40.8
,76.9,42.4,46.4,51.5
,109.5,79.0,49.1,45.0
,53.5,75.6,61.9,16.3
,120.7,73.2,38.5,14.4
,88.0,65.0,95.9,20.2
,33.2,73.6,59.8,19.5
,97.7,65.2,111.4,15.6
,73.9,78.7,54.4,47.1
,59.8,78.2,95.7,27.3
,121.3,66.6,42.2,35.4
,91.6,74.2,54.6,35.3
,87.7,61.6,55.3,27.7
,86.7,51.3,56.9,32.6
,92.3,58.9,68.3,14.7
,72.7,79.4,47.2,16.5
,94.6,77.4,69.0,21.4
,103.9,71.9,53.9,24.9
,55.5,78.8,64.4,16.7
,108.5,62.8,51.4,14.2
,48.6,90.5,48.2,27.1
,84.8,57.7,85.3,21.8
,61.2,94.9,52.5,19.7
,84.3,71.0,36.3,26.4
,92.0,73.5,41.0,20.5
,76.6,58.7,42.3,32.6
,80.2,64.1,70.8,13.3
,76.3,115.1,48.2,14.0
,72.8,63.6,83.2,33.3
,80.1,80.6,51.9,21.6
,85.4,54.3,71.4,33.0
,82.9,51.3,46.5,15.9
,91.8,52.7,60.6,14.4
,87.9,60.0,49.9,30.5
,88.7,52.6,46.4,25.5
,113.9,62.1,45.7,18.3
,87.0,86.5,43.6,12.2
,78.0,60.2,37.2,17.6
,91.3,61.3,47.9,62.3
,46.1,91.3,32.2,32.7
,109.1,70.5,58.2,47.2
,60.7,83.1,74.5,32.6
,72.4,47.8,48.1,17.3
,91.0,33.4,83.6,34.4
,97.4,30.4,60.0,35.9
,80.3,54.8,62.3,71.4
,22.9,52.1,43.9,34.1
,59.1,70.9,49.7,41.1
,82.9,56.0,36.7,46.3
,82.5,79.0,48.8,18.7
,87.6,59.1,50.1,15.3
,81.4,76.0,35.7,14.0
,77.9,68.7,52.5,35.9
,74.9,50.2,67.4,15.4
,88.3,64.8,36.1,29.8
,70.8,56.4,33.9,64.6
,73.8,97.8,43.9,13.8
,85.1,84.0,31.9,37.0
,104.2,36.5,48.3,20.6
,78.7,93.1,51.3,24.5
,73.1,68.9,53.0,40.6
,69.9,61.5,55.1,47.9
,57.8,89.9,33.9,13.3
,96.1,56.3,69.4,17.3
,89.8,57.1,45.5,25.9
,127.8,52.9,45.1,30.5
,80.1,82.0,48.4,22.1
,113.7,56.3,59.7,29.8
,73.5,59.1,60.8,21.3
,116.0,87.5,51.5,29.7
,85.1,56.6,37.8,13.1
,66.5,58.2,51.5,20.3
,67.6,55.7,47.6,30.7
,75.2,51.8,53.5,16.0
,71.6,59.5,42.7,20.3
,41.3,64.8,39.7,28.2
,47.2,50.4,49.3,17.6
,76.2,38.7,48.4,32.6
,125.1,76.3,36.2,32.0
,82.5,82.3,53.8,41.2
,70.9,77.1,41.0,21.6
,76.5,68.8,74.3,37.0
,98.6,62.1,48.1,20.7
,64.4,66.5,80.3,33.8
,142.7,69.9,28.2,26.9
,62.9,90.7,63.2,12.4
,124.8,91.2,65.9,29.4
,101.9,55.6,46.4,11.8
,85.3,41.7,57.7,19.1
,62.9,61.5,45.0,22.6
,87.2,81.9,53.4,19.6
,105.7,99.3,35.1,15.9
,111.8,69.6,62.5,32.8
,64.0,89.1,41.2,41.3
,58.7,84.1,79.5,11.5
,78.6,55.6,51.0,13.7
,87.5,25.8,33.1,43.5
,140.7,71.7,49.8,18.0
,123.1,62.4,49.9,24.8
,83.4,81.8,72.5,15.4
,132.7,80.5,67.2,36.2
,88.8,74.2,56.5,29.6
,81.8,65.1,58.9,26.0
,120.4,64.3,70.3,24.6
,102.4,77.4,54.2,21.7
,129.9,57.1,50.6,38.5
,114.2,60.0,42.7,57.0
,78.2,54.0,43.0,13.6
,86.3,42.7,53.8,19.2
,95.9,89.0,53.3,35.1
,48.4,69.8,40.1,42.1
,69.4,49.6,91.9,20.0
,15.5,84.0,58.3,21.7
,121.7,80.9,62.1,24.5
,116.5,67.5,42.9,39.3
,56.0,86.4,49.6,20.3
,62.4,71.5,34.1,29.6
,115.0,72.7,85.9,43.4
,102.1,61.0,55.4,30.2
,92.1,76.1,71.0,12.9
,101.1,39.6,58.5,15.2
,92.9,72.0,58.2,24.5
,142.5,68.8,52.4,13.2
,92.2,91.7,55.2,38.9
,122.0,53.4,73.2,33.5
,111.4,57.2,78.1,23.4
,78.3,89.9,64.5,24.4
,131.8,62.4,75.3,16.3
,61.1,54.5,52.5,25.0
,93.1,73.1,56.0,14.0
,122.2,83.8,107.3,35.1
,125.2,52.5,54.8,27.9
,94.2,99.9,59.9,40.2
,83.6,54.1,47.4,23.5
,68.4,63.2,47.5,17.6
,88.5,80.2,22.7,25.4
,119.6,65.8,58.3,23.6
,101.6,41.7,30.9,19.8
,73.3,54.0,45.9,31.0
,162.9,76.9,36.9,12.2
,75.0,59.7,32.0,79.5
,80.6,89.0,36.0,22.2
,106.5,67.0,35.3,34.3
,88.7,70.3,39.0,17.7
,73.1,86.9,67.3,26.5
,65.9,74.5,36.8,40.0
,60.7,66.9,60.1,32.8
,95.3,99.1,34.5,26.6
,36.1,59.2,67.9,35.8
,127.4,99.1,67.2,21.8
,76.3,61.2,57.1,38.7
,69.1,16.7,38.9,28.3
,67.7,64.2,55.2,27.1
,72.8,62.1,68.6,44.0
,113.7,50.1,49.4,26.9
,101.0,59.3,54.8,19.6
,115.7,49.4,46.8,21.9
,83.2,63.9,42.3,19.7
,86.4,62.4,41.9,34.8
,115.6,46.4,28.4,24.8
,76.9,52.1,46.0,46.9
,72.9,59.0,44.2,16.8
,87.1,62.2,62.2,15.1
,71.5,114.8,60.4,25.5
,70.7,56.6,68.3,11.9
,77.8,80.8,38.4,19.6
,92.7,70.9,49.0,17.0
,105.3,61.8,66.3,31.1
,68.6,31.4,94.3,22.3
,71.7,34.9,45.9,42.5
,98.0,88.5,78.9,18.3
,105.0,89.5,57.6,14.2
,55.2,68.8,45.1,16.5
,108.8,77.3,63.5,14.2
,104.2,49.1,53.4,53.8
,83.1,71.2,65.5,29.2
,100.4,47.0,55.8,27.0
,56.2,96.3,47.5,27.0
,134.6,73.3,42.0,17.5
,70.9,42.7,57.4,38.5
,85.4,75.6,59.3,30.6
,84.0,73.8,43.2,29.7
,122.9,69.1,42.1,34.1
,84.1,71.3,51.9,23.8
,85.2,120.5,55.7,20.1
,34.5,65.4,58.8,41.3
,139.4,63.3,50.2,35.1
,65.3,73.7,44.2,29.2
,60.1,29.4,60.6,18.4
,111.6,78.7,49.0,25.8
,91.2,52.1,40.7,24.3
,64.4,66.2,38.6,18.6
,63.0,53.6,54.3,22.8
,86.7,89.0,63.5,17.9
,117.2,64.4,59.4,16.3
,91.0,63.6,31.3,16.0
,80.2,81.1,54.4,11.6
,94.3,68.6,28.0,20.9
,109.7,43.5,43.0,27.0
,75.2,69.7,53.0,28.6
,80.2,61.6,48.7,20.2
,70.9,66.4,51.8,54.3
,102.4,83.3,54.9,13.9
,84.7,62.8,49.3,23.1
,52.2,77.3,58.2,13.9
,94.7,50.4,49.4,17.5
,74.3,85.3,71.3,28.4
,68.0,92.4,32.1,27.6
,124.3,93.2,91.0,14.0
,75.5,120.2,49.8,18.3
,90.9,59.8,71.9,42.3
,99.4,56.1,54.1,33.7
,117.1,66.9,29.5,26.3
,71.7,47.8,49.6,21.3
,63.2,57.8,59.4,19.0
,72.7,68.6,60.4,20.9
,109.8,79.8,44.4,20.9
,39.2,67.0,52.3,29.7
,42.3,63.8,58.8,34.6
,99.0,65.7,48.1,23.8
,103.3,74.4,61.2,44.9
,26.0,75.8,87.7,43.0
,66.0,84.5,42.9,32.1
,96.2,53.0,61.1,37.7
,113.2,83.1,29.2,34.6
,84.6,56.3,36.9,13.9
,99.1,49.3,40.4,44.7
,118.4,75.7,51.7,22.7
,88.4,37.2,48.0,16.0
,131.0,65.7,30.5,17.9
,80.7,62.7,63.1,16.5
,84.5,81.0,69.7,36.3
,88.2,67.5,56.9,27.3
,76.5,63.0,34.2,20.5
,86.3,68.8,44.8,37.5
,107.7,66.3,68.8,22.5
,122.9,67.0,46.7,14.9
,105.9,61.4,41.8,49.8
,52.3,82.7,46.3,13.1
,63.5,66.5,49.8,25.5
,67.6,73.4,66.4,23.4
,79.7,37.8,43.5,15.7
,93.7,44.6,84.8,14.8
,77.3,66.9,33.5,29.7
,61.7,78.0,73.1,13.2
,166.7,65.3,56.1,18.0
,69.9,59.2,66.2,24.2
,73.2,59.7,53.1,24.6
,80.2,73.9,49.7,20.8
,97.2,83.7,47.3,23.7
,84.2,66.0,61.5,40.9
,71.9,79.4,50.1,24.8
,48.4,77.0,82.3,38.9
,67.4,49.3,68.3,23.6
,64.0,44.0,61.5,53.8
,76.3,73.0,33.0,51.2
,96.6,67.6,85.3,21.9
,83.7,28.0,68.7,15.4
,103.0,102.3,60.4,20.6
,72.4,59.8,49.1,11.7
,100.8,92.7,67.5,25.9
,83.7,74.1,46.2,16.3
,70.2,56.5,58.9,16.8
,100.1,47.9,57.0,20.8
,85.9,63.0,78.8,31.2
,96.9,82.2,47.8,21.0
,91.4,53.4,29.6,28.3
,83.7,76.3,57.2,26.6
,79.4,69.2,42.9,14.9
,145.2,61.3,49.2,20.2
,74.9,81.8,79.1,13.7
,79.7,71.6,36.2,30.5
,60.0,56.4,10.9,35.6
,80.5,60.3,69.3,13.3
,78.8,40.0,56.3,36.1
,130.3,47.9,52.9,27.7
,101.1,66.0,85.8,29.7
,105.6,33.3,77.0,18.4
,75.0,88.0,69.8,15.8
,74.1,60.2,45.6,28.5
,87.8,107.7,47.9,21.3
,88.2,66.1,54.7,11.8
,83.6,62.1,75.4,17.8
,79.0,76.6,63.1,33.4
,57.8,77.0,71.6,40.7
,68.0,69.9,86.1,21.7
,99.0,63.3,27.7,48.5
,81.5,69.6,35.7,51.4
,72.0,117.2,53.7,28.3
,70.2,77.6,73.9,39.9
,57.5,78.3,84.2,17.9
,134.3,74.7,51.5,30.9
,43.1,63.9,66.5,20.1
,59.4,60.4,34.3,48.1
,68.8,57.7,39.3,18.0
,62.2,83.7,40.4,16.1
,53.6,66.2,29.2,20.5
,47.6,43.9,42.4,31.3
,104.2,100.9,60.0,89.1
,58.3,62.6,60.5,12.5
,56.2,75.6,61.7,20.9
,70.7,45.2,50.3,27.3
,91.3,71.4,33.1,15.1
,61.4,41.2,62.8,57.8
,63.4,78.4,40.6,24.4
,127.1,60.1,63.0,15.8
,89.8,65.3,57.6,47.0
,172.5,71.1,56.2,17.9
,81.0,76.2,71.5,34.1
,62.7,80.0,64.9,23.5
,128.9,48.3,70.5,26.6
,67.3,66.5,56.5,44.7
,73.4,78.1,48.1,18.6
,86.4,40.2,38.6,20.1
,116.7,71.1,34.7,27.2
,117.0,50.9,68.2,20.1
,63.7,32.9,61.3,11.3
,64.3,70.2,34.0,17.6
,57.5,59.1,58.4,31.0
,92.2,56.7,65.0,12.7
,76.7,51.9,65.3,17.6
,90.8,46.9,61.7,26.4
,94.2,84.1,42.0,33.2
,26.8,81.5,56.0,40.3
,28.9,74.7,70.7,24.2
,112.4,82.5,60.3,37.3
,102.0,99.7,55.8,37.6
,74.6,65.7,39.4,29.6
,55.4,37.9,70.0,20.2
,92.2,48.3,61.2,20.8
,82.5,33.8,50.6,23.5
,55.3,69.9,49.8,25.6
,100.0,52.4,64.7,55.2
,26.7,54.8,79.3,17.0
,89.8,89.9,75.5,18.2
,89.5,48.1,46.5,14.2
,78.3,94.3,37.2,18.4
,88.2,54.2,14.5,18.7
,72.4,56.6,45.7,24.2
,81.9,86.1,55.1,20.2
,84.7,70.7,33.4,14.7
,66.2,73.6,59.6,27.6
,79.7,72.4,50.6,19.9
,72.3,77.6,67.7,42.4
,80.2,72.2,65.8,22.6
,73.4,81.6,90.3,22.1
,139.4,99.2,61.4,22.6
,78.4,75.3,57.5,30.9
,91.8,64.6,49.8,17.0
,91.1,61.6,55.8,52.4
,72.0,56.6,53.1,23.0
,88.4,66.5,52.5,23.6
,117.9,55.6,52.5,16.2
,70.2,61.2,76.2,29.8
,56.2,54.8,82.1,38.9
,128.8,73.9,88.7,23.9
,80.0,72.4,71.9,16.0
,82.1,75.1,58.9,24.2
,55.1,80.8,58.9,35.4
,111.7,66.5,48.6,25.0
,99.6,43.0,50.2,32.3
,94.7,19.5,46.3,25.9
,80.8,62.2,27.6,48.2
,83.0,18.8,37.9,44.9
,68.1,73.9,73.2,14.4
,103.9,76.7,64.7,34.1
,95.3,97.2,45.4,13.1
,94.3,68.2,23.0,27.1
,79.7,62.3,49.3,14.3
,86.8,82.0,79.8,23.1
,80.7,49.6,64.9,19.7
,67.3,57.9,28.9,37.1
,68.7,53.0,67.7,14.0
,111.9,83.7,46.6,33.1
,55.3,37.3,36.8,29.0
,56.8,74.4,58.2,30.2
,67.0,61.3,55.3,34.2
,78.1,71.7,38.3,20.5
,88.4,79.5,56.2,12.9
,125.6,67.6,60.9,21.4
,67.0,139.6,50.8,36.4
,143.1,59.4,60.9,31.8
,72.0,57.2,41.2,15.5
,72.5,70.7,55.6,26.9
,65.7,65.9,33.4,20.1
,67.7,85.6,54.6,20.6
,73.1,59.7,39.3,21.7
,91.4,42.2,40.3,18.3
,73.8,48.4,37.9,36.0
,101.6,41.1,34.0,19.5
,77.4,78.9,46.6,29.6
,54.3,67.4,71.4,13.1
,97.0,59.4,70.8,13.8
,72.9,57.9,57.9,36.8
,69.0,85.9,66.2,29.7
,58.3,86.2,56.8,16.1
,84.8,81.9,61.3,49.4
,84.4,84.5,42.3,27.4
,101.6,80.5,34.1,39.6
,106.4,75.9,62.9,16.5
,90.9,37.9,41.0,77.3
,67.8,79.9,59.2,29.6
,98.1,112.8,66.4,20.6
,89.1,81.8,38.0,31.9
,68.3,60.4,93.6,23.7
,53.1,18.6,48.8,22.4
,67.1,51.9,65.1,23.6
,111.4,51.4,66.6,26.9
,39.6,110.0,48.6,24.9
,82.7,90.8,34.8,12.7
,96.1,45.8,51.4,31.7
,82.1,49.0,61.0,38.9
,110.6,57.0,57.4,30.3
,73.4,88.7,54.4,32.7
,57.0,81.9,67.3,13.9
,68.8,52.1,21.0,18.5
,57.7,111.1,43.7,21.9
,101.5,74.2,46.2,26.2
,86.4,87.6,57.9,25.8
,55.9,88.6,42.3,13.1
,78.1,25.9,43.0,17.3
,110.3,107.1,50.1,12.9
,29.2,90.4,60.9,24.7
,71.9,66.2,40.3,26.4
,71.5,63.7,28.6,29.5
,76.2,71.2,67.4,20.3
,84.6,85.7,52.9,15.9
,80.1,55.7,46.4,90.0
,92.3,65.1,37.0,35.9
,85.3,63.8,44.0,32.5
,87.2,66.6,80.8,38.5
,115.1,93.2,38.4,37.1
,102.1,83.3,22.6,35.9
,70.7,75.8,57.8,13.3
,96.2,58.0,35.0,26.2
,100.4,107.2,57.8,15.6
,86.2,61.9,59.9,14.0
,112.4,79.6,50.7,77.2
,88.2,63.6,34.0,17.3
,60.7,111.7,54.9,22.6
,82.6,38.5,46.0,12.8
,93.7,80.3,48.0,16.8
,103.0,33.0,57.6,25.2
,100.5,51.1,20.4,20.4
,77.7,101.5,67.5,11.6
,45.1,57.8,38.1,32.9
,82.4,87.2,52.0,22.1
,69.5,79.4,69.0,29.8
,116.6,54.3,63.6,17.9
,76.7,39.5,38.6,28.4
,61.5,65.7,67.0,46.4
,104.2,81.0,67.3,13.2
,80.1,47.6,58.4,13.6
,53.2,52.1,56.3,13.4
,99.1,79.9,64.5,22.4
,125.1,78.7,35.3,57.3
,59.6,53.0,84.1,22.8
,73.1,55.0,88.0,30.9
,71.0,96.2,52.5,34.2
,94.2,100.6,31.9,39.8
,78.9,97.8,63.1,33.4
,73.4,33.2,34.3,38.7
,106.9,44.3,60.5,24.2
,74.6,56.0,69.6,58.7
,71.7,60.1,71.2,29.3
,53.1,70.2,50.8,24.9
,93.6,63.2,73.2,31.5
,79.9,57.4,51.2,25.7
,50.5,80.0,59.0,20.3
,94.7,66.0,45.7,25.7
,76.6,74.1,41.3,82.1
,66.8,61.2,47.5,17.6
,83.2,87.9,34.3,20.6
,65.5,77.2,47.7,16.9
,65.3,76.8,58.0,14.9
,61.8,81.8,63.1,13.5
,75.3,51.4,60.3,29.2
,63.2,78.8,56.2,34.4
,113.5,55.9,40.1,28.3
,67.5,56.4,74.6,16.2
,100.1,75.2,40.4,20.8
,118.1,68.8,45.7,27.3
,101.6,82.0,40.2,29.7
,126.2,47.4,43.9,22.9
,66.2,64.6,34.9,54.6
,62.7,51.8,42.5,38.8
,70.9,67.0,25.7,51.4
,84.2,63.7,58.4,16.2
,103.0,72.3,31.7,23.5
,100.1,80.4,42.9,20.3
,79.0,80.5,58.3,18.3
,128.4,31.3,70.7,20.9
,104.9,90.8,70.8,14.8
,73.7,58.7,50.1,40.2
,63.3,86.5,61.4,22.4
,65.8,67.4,129.7,35.9
,62.7,35.3,40.3,16.8
,93.6,81.3,59.5,22.6
,72.3,63.6,106.7,49.4
,58.0,88.7,30.0,17.4
,86.8,44.1,29.4,46.2
,93.4,80.9,72.0,19.4
,23.7,71.4,46.8,41.0
,83.7,53.9,67.0,18.1
,66.0,55.0,50.0,18.8
,66.8,69.6,75.7,12.8
,132.7,77.7,37.6,61.8
,93.3,67.6,101.2,21.9
,74.3,51.2,43.4,13.8
,47.0,70.5,38.9,20.0
,62.6,76.6,84.9,23.1
,90.9,43.8,65.0,15.1
,74.8,59.8,63.2,19.5
,75.8,43.3,83.2,16.1
,86.0,73.3,35.9,14.6
,84.2,81.3,26.9,13.1
,117.3,58.4,54.2,13.5
,119.1,60.2,60.0,27.7
,91.0,66.4,34.2,30.2
,107.6,76.0,54.6,15.9
,69.4,50.4,55.1,46.5
,87.0,57.8,26.2,26.1
,81.8,65.6,50.3,29.4
,42.1,78.3,79.0,15.8
,60.2,38.8,49.7,31.2
,45.7,79.5,62.9,25.2
,74.4,77.1,40.6,24.3
,95.2,74.6,33.2,40.2
,23.4,66.3,34.9,49.7
,81.8,80.5,76.8,33.6
,130.9,85.8,52.4,19.4
,64.3,47.8,81.8,32.7
,65.8,81.1,56.8,32.4
,72.9,78.5,25.1,42.7
,99.3,61.5,54.9,52.1
,78.8,83.1,55.7,22.9
,105.9,44.7,55.4,31.5
,104.5,60.9,39.3,31.4
,114.7,73.3,59.4,26.3
,92.9,64.8,22.6,17.3
,82.2,69.4,50.1,17.9
,99.1,75.5,55.4,16.8
,92.4,63.7,40.9,41.7
,93.4,60.7,75.9,16.8
,64.6,66.5,59.3,16.0
,78.1,51.9,48.4,40.1
,81.1,113.7,44.6,24.1
,92.2,27.6,36.7,23.5
,66.7,80.5,83.0,15.4
,109.3,56.9,36.8,12.3
,80.6,103.9,40.7,29.2
,100.7,70.2,55.5,15.8
,78.5,66.7,60.5,44.4
,83.5,73.0,38.0,52.5
,67.4,46.6,44.1,29.2
,70.8,56.0,58.7,23.0
,95.7,75.4,59.1,20.9
,73.1,71.8,56.3,13.9
,93.8,83.6,41.5,33.0
,101.9,75.6,22.7,50.3
,78.9,80.1,74.1,25.2
,68.0,52.3,25.6,40.2
,82.0,63.4,56.1,19.8
,53.0,81.8,65.0,49.7
,109.2,90.8,74.6,48.6
,78.9,69.4,55.9,16.3
,79.4,72.1,36.1,24.5
,83.6,75.8,29.5,36.6
,58.7,56.6,60.0,35.3
,106.1,56.0,53.5,34.2
,85.9,38.2,50.4,35.8
,82.6,66.5,58.7,32.4
,100.4,71.4,70.6,25.6
,114.1,68.3,55.2,19.8
,89.7,72.2,63.6,28.9
,68.5,69.7,43.6,39.5
,70.9,58.1,87.8,18.4
,85.2,90.7,45.1,21.6
,43.5,81.7,71.5,20.6
,117.9,33.1,33.1,41.1
,77.0,87.4,68.1,27.7
,118.1,67.2,56.1,45.1
,70.8,88.6,29.7,58.2
,73.4,71.9,71.9,28.2
,107.9,96.7,69.0,17.8
,71.8,101.4,75.1,50.2
,83.6,49.4,31.0,23.4
,67.7,68.6,70.5,54.3
,98.3,63.6,40.2,12.0
,83.1,56.0,70.2,42.7
,92.6,64.6,50.7,14.4
,73.4,70.6,47.1,17.9
,100.2,66.0,56.8,23.2
,100.8,27.6,64.9,10.5
,84.4,96.5,61.3,31.1
,150.8,111.4,63.2,19.7
,133.4,95.0,51.0,17.4
,105.8,75.0,39.9,41.1
,84.6,58.5,56.6,29.4
,64.2,55.9,68.7,27.6
,91.7,81.3,57.8,22.1
,59.6,122.6,56.5,27.9
,57.9,49.6,52.7,30.7
,74.7,33.4,49.3,25.8
,89.2,74.8,54.2,25.8
,94.9,69.7,118.1,40.1
,119.7,74.7,73.0,51.8
,107.6,48.9,77.0,45.9
,185.7,62.7,76.7,43.3
,80.2,85.8,47.3,15.7
,95.6,78.4,55.5,37.6
,93.3,64.2,59.3,28.5
,110.6,56.1,53.4,27.5
,69.9,84.2,38.7,44.0
,104.6,63.8,85.8,26.0
,94.5,58.0,41.9,19.1
,88.6,111.1,57.7,14.2
,59.3,35.0,31.5,19.6
,37.1,55.9,48.0,18.2
,107.0,61.9,62.0,14.0
,55.7,69.5,121.2,43.8
,116.1,52.8,46.2,19.9
,102.1,64.7,32.9,26.0
,74.5,101.7,79.2,19.3
,166.1,98.4,54.2,12.6
,87.9,54.8,42.9,22.3
,51.6,77.7,54.3,22.2
,84.6,52.8,45.3,15.9
,34.9,81.9,50.3,13.9
,95.2,62.9,40.8,30.8
,125.0,89.2,43.1,27.0
,82.7,95.0,45.9,13.9
,71.3,71.0,36.7,21.3
,90.6,58.0,51.7,46.8
,71.1,49.5,74.0,37.2
,93.4,79.1,61.5,11.9
,94.3,87.1,60.3,14.5
,110.2,83.3,66.9,19.2
,95.1,60.9,37.1,26.4
,64.9,89.1,89.8,39.7
,95.8,78.7,49.5,43.8
,108.8,78.6,59.9,14.6
,92.0,48.7,52.0,19.3
,103.5,77.1,79.7,45.1
,57.0,56.7,74.5,12.5
,48.9,51.3,46.7,42.1
,29.7,82.0,64.4,15.1
,83.4,54.1,52.9,15.6
,34.3,53.5,41.1,23.0
,64.7,69.8,57.0,25.6
,75.5,55.0,71.5,16.6
,84.4,51.7,45.9,22.7
,116.2,74.7,59.3,32.6
,95.9,52.7,44.6,18.0
,59.8,45.4,53.2,19.7
,76.3,80.5,57.6,31.9
,101.3,87.6,65.5,23.3
,94.1,91.2,40.0,11.7
,72.6,61.2,67.0,20.7
,56.6,48.1,38.4,12.3
,63.8,64.4,52.8,12.9
,53.8,74.9,51.1,15.4
,101.7,79.1,27.9,52.7
,90.7,61.1,58.6,16.8
,86.4,55.7,66.4,25.2
,67.6,51.1,71.1,20.7
,64.4,80.1,71.7,26.6
,29.0,74.8,48.0,14.4
,116.0,70.3,51.3,21.2
,100.4,53.6,53.6,24.8
,56.2,59.0,54.2,22.1
,75.4,51.6,38.8,50.9
,39.5,77.6,68.2,49.7
,95.0,64.9,27.1,24.3
,87.4,66.5,28.6,33.3
,107.1,80.2,68.4,29.9
,75.5,69.7,49.3,51.9
,76.9,60.8,51.6,44.0
,46.4,72.9,47.5,20.4
,79.7,101.3,62.2,17.2
,112.6,41.8,70.6,16.5
,129.6,92.4,86.4,18.0
,75.8,80.5,61.5,15.1
,102.9,72.6,74.3,29.5
,67.0,32.6,51.8,39.2
,67.1,71.5,72.2,15.1
,90.7,77.2,37.1,18.5
,60.9,64.6,71.0,13.6
,70.2,70.4,36.5,30.6
,82.5,67.7,88.2,20.9
,96.1,52.2,44.2,23.8
,98.5,68.6,45.7,31.6
,113.1,79.6,81.0,28.0
,87.0,69.5,47.8,26.9
,76.9,96.2,50.8,30.7
,54.1,63.0,41.7,41.8
,73.8,60.5,50.0,37.4
,74.7,77.5,46.4,35.5
,103.9,76.9,43.6,31.5
,73.5,88.2,72.3,22.6
,103.0,98.4,47.4,14.9
,80.9,66.0,54.0,15.3
,79.4,65.9,44.5,14.5
,106.6,61.2,61.7,13.5
,107.0,70.3,30.6,44.0
,77.8,68.3,49.1,53.4
,66.2,65.2,34.8,31.4
,77.7,42.9,38.9,20.8
,37.2,71.5,35.7,26.6
,97.6,68.3,34.9,24.7
,155.5,45.9,65.6,32.1
